"","id","price","latitude","longitude","city","name","review_scores_rating","neighbourhood_cleansed"
"12135",8058610,135,-37.8092330546109,144.967247250139,"Melbourne","TOWNHOUSE in the CITY plus GARAGE",89,"Melbourne"
"12136",9926403,60,-37.8237786662779,144.96425340874,"Southbank","Southbank: 25/01/16 to 13/02/16",93,"Melbourne"
"12137",16381678,138,-37.814628106429,144.952520165922,"Melbourne","Morden Eden",85,"Melbourne"
"12138",6942604,80,-37.8191295076109,144.943523187649,"Docklands","墨尔本滨海区公寓",NA,"Melbourne"
"12139",15692761,121,-37.8153124606004,144.963252989038,"Melbourne","Bedrooms + office, meetings, venue",95,"Melbourne"
"12140",519819,153,-37.8145608621513,144.974002748722,"Melbourne","Funky Paris end of Collins Street apartment",86,"Melbourne"
"12141",7893691,121,-37.8036108048334,144.963583016567,"Carlton","Carlton KING BED WIFI BALCONY VIEWS",100,"Melbourne"
"12142",8123045,75,-37.813744308526,144.957042559276,"Melbourne","Contemporary Living in heart of Melbourne CBD",95,"Melbourne"
"12143",2454156,100,-37.7855057436302,144.941531958218,"Parkville","Airy space sleeps 4 WIFI Parkville",94,"Melbourne"
"12144",11956865,244,-37.8205955475594,144.94213742848,"Docklands","Spectacular Oceanview Penthouse",92,"Melbourne"
"12145",13628032,83,-37.8241600726322,144.963453311299,"Southbank","Master bedroom & en suite bath w/ pool, gym, etc.",97,"Melbourne"
"12146",4903511,225,-37.811400074341,144.971533040982,"Melbourne","Paris End Luxury Apartment - Spectular Views",100,"Melbourne"
"12147",14938691,170,-37.8215478096214,144.964186099798,"Southbank","2BD Splendid CBD Pad With NETFLIX and Pool & views",98,"Melbourne"
"12148",11498037,51,-37.8066046197278,144.947954981849,"West Melbourne","One ina million chance right in CBD",76,"Melbourne"
"12149",13300257,50,-37.8232719161697,144.962107503803,"Southbank","melbourne house",80,"Melbourne"
"12150",17659457,80,-37.8147423336035,144.951730601549,"Melbourne","Private room In Melbourne CBD",NA,"Melbourne"
"12151",456690,145,-37.8174136054342,144.9629803968,"Melbourne","New York Style Large City Loft Apt",93,"Melbourne"
"12152",9598972,48,-37.8169882585618,144.952483495529,"Melbourne","CDB Share room, Double bed",NA,"Melbourne"
"12153",17462174,90,-37.8026567132941,144.951288306909,"North Melbourne","Spacious 1 Bedroom Apt",NA,"Melbourne"
"12154",3274148,505,-37.8205870764209,144.962676965469,"Southbank","Gem Apartments Luxury 3 bed 3 bath",100,"Melbourne"
"12155",5633418,121,-37.81816393267,144.947207696486,"Docklands","Modern Docklands Apartment ",100,"Melbourne"
"12156",4816444,85,-37.8154803015775,144.954809658156,"Melbourne","Urban retreat with sunny city views",94,"Melbourne"
"12157",10840287,85,-37.8167171632839,144.953757146018,"Melbourne","Private Balcony & Million $$$ View",94,"Melbourne"
"12158",15332717,97,-37.7983256588438,144.946641498204,"North Melbourne, Victoria, AU","Lovely 2 Storey Courtyard Apartment",98,"Melbourne"
"12159",5698847,119,-37.8167855363915,144.952224885065,"Melbourne","CBD Studio On Top Of The World",92,"Melbourne"
"12160",18021944,55,-37.8249168245146,144.963282640507,"Southbank","★CITY★ SOUTHBANK★PERFECT FOR SHORT STAY",NA,"Melbourne"
"12161",9205067,201,-37.8008825398646,144.964171281409,"Carlton","Private single room near City + Uni",100,"Melbourne"
"12162",9467179,138,-37.8167506617289,144.962714690877,"Melbourne","Jazzy Travellers Retreat in Melbourne CBD",97,"Melbourne"
"12163",14046525,35,-37.7960677294499,144.923685924803,"Kensington","Private room close to the city centre",NA,"Melbourne"
"12164",3272235,80,-37.8110593802112,144.964549642226,"Melbourne","Absolute Melbourne Center Apartment",85,"Melbourne"
"12165",13399328,140,-37.8174100154786,144.954404809775,"Melbourne","Comfort Boutique Studio @ Alto Hotel",40,"Melbourne"
"12166",16946428,80,-37.8161811694657,144.952358758435,"Melbourne","CBD Cosy windows Room",NA,"Melbourne"
"12167",15790599,121,-37.8147840154166,144.953423507103,"Melbourne","LV 42 PREMIUM DESIGNER 1BDR +SOUTHERN CROSS +WIFI",95,"Melbourne"
"12168",16773621,98,-37.8099852364862,144.960505295132,"Melbourne","Modern Apartment with City Views",96,"Melbourne"
"12169",1733049,250,-37.8224817267617,144.965820321747,"Southbank","Paradise Location 3BD in Southbank",89,"Melbourne"
"12170",15822160,176,-37.8156190315625,144.969923889189,"Melbourne","Fantastic Location",99,"Melbourne"
"12171",16117066,121,-37.790975588615,144.92219718712,"Kensington","The best of both worlds",93,"Melbourne"
"12172",11267403,149,-37.7999840931329,144.953866776599,"North Melbourne","Amazing B&B in North Melbourne",100,"Melbourne"
"12173",4779329,300,-37.8232594301041,144.965174883842,"Southbank","Melbourne Family Apt 3 bedroom L17",91,"Melbourne"
"12174",6607413,299,-37.812195531383,144.938803233874,"Docklands","Harbour Town Apartment 301",95,"Melbourne"
"12175",16399524,107,-37.8162943197604,144.990069507255,"East Melbourne","★Penny★ Superhost | Parking | Netflix | Art Deco",100,"Melbourne"
"12176",8056057,180,-37.8066559740219,144.960682539098,"Carlton","Wesley, the bold. 2Bed WIFI+Parking",85,"Melbourne"
"12177",7367957,125,-37.8121218338339,144.957223404449,"Melbourne","Sunny studio with park views in CBD",94,"Melbourne"
"12178",1305838,75,-37.8295517056232,144.966997527478,"Southbank","Gorgeous & Large + Private Bathroom",96,"Melbourne"
"12179",11538987,180,-37.8169229783478,144.97861547861,"East Melbourne","Great outer CBD entire apartment",NA,"Melbourne"
"12180",16707278,60,-37.7916468044817,144.920653510902,"Kensington","Quiet room in Flemington",100,"Melbourne"
"12181",15791005,88,-37.8101178581148,144.947733021045,"West Melbourne","Big, light, airy room c/w private balcony near CBD",94,"Melbourne"
"12182",10419695,60,-37.805952172811,144.96336923115,"Carlton","New quiet city apartment",100,"Melbourne"
"12183",16192382,248,-37.8137158293496,144.953585778206,"Melbourne","A RareFindGem 3bd2bath MelbCBD Pool",96,"Melbourne"
"12184",17855369,169,-37.8098391678271,144.959433629089,"Melbourne","One Bedroom & Guest Suite",NA,"Melbourne"
"12185",3994498,149,-37.8265819779853,144.959618401185,"Southbank","Royal Stays 1 Bdr Apt Near Crown(1501)",73,"Melbourne"
"12186",17175395,132,-37.8082922975202,144.961600940283,"Melbourne","Quiet Studio Apartment Close To The Action",100,"Melbourne"
"12187",10167117,170,-37.81181408362,144.958960459589,"Melbourne","Great View APT Melbourne cbd +wifi",92,"Melbourne"
"12188",17705100,128,-37.8164861709766,144.963139538803,"Melbourne","In the heart of CBD city appartmemt",70,"Melbourne"
"12189",6452018,125,-37.8250774639206,144.966233045055,"Southbank","Modern apartment in Arts precinct",96,"Melbourne"
"12190",2028297,160,-37.8244698326927,144.965590693912,"Melbourne","2 BRM City Resort 1 with FOXTEL",92,"Melbourne"
"12191",6296326,115,-37.7990535300617,144.946275684288,"North Melbourne","Self-contained 1 Bedrm Apart with private balcony",93,"Melbourne"
"12192",15693953,83,-37.8153935826229,144.948753654948,"Docklands","Harbour View Ensuite: Free Tram,Station,Skybus,AFL",95,"Melbourne"
"12193",12841722,118,-37.8128564371849,144.959210954482,"Melbourne","Cosy home with Skyview in the heart of the city!",99,"Melbourne"
"12194",16312648,35,-37.8122226882287,144.956909323168,"Melbourne","City Home Living Girl Only (Free Tram Zone) B",95,"Melbourne"
"12195",15135476,139,-37.7984854663539,144.965103819709,"Carlton","Apartment across Melbourne Uni",NA,"Melbourne"
"12196",1012462,218,-37.8187357842186,144.962194991719,"Melbourne","Honey Apartment 1 - Queen St city",96,"Melbourne"
"12197",7827382,165,-37.8208928526273,144.955245127523,"Melbourne","Location and View",99,"Melbourne"
"12198",12874451,109,-37.8102228293024,144.967460063453,"Melbourne","Cosy Central CBD Studio Apartment",98,"Melbourne"
"12199",10121928,201,-37.8265952559461,144.95925686233,"Southbank","Outstanding Southbank apartment",100,"Melbourne"
"12200",9104571,54,-37.8100640212085,144.956301133406,"Melbourne","243 Franklin Street, 1 Bedroom",NA,"Melbourne"
"12201",3210440,159,-37.7977694376016,144.966414831461,"Carlton","Position Perfect -Carlton Courtyard",86,"Melbourne"
"12202",14576835,185,-37.8173736023845,144.961469264011,"Melbourne","2 Bedroom Apartment on Little Collins Street",90,"Melbourne"
"12203",9759772,119,-37.8167669419543,144.965516721058,"Melbourne","Perfect Location 1BR Melbourne CBD Apartment!",96,"Melbourne"
"12204",16411679,94,-37.8117846091043,144.958070566608,"Melbourne","Spacious Apartment with City Views",94,"Melbourne"
"12205",13757390,220,-37.8211956182651,144.966246765822,"Southbank","Heart of CBD, modern & warm, Free carpark & Wifi",99,"Melbourne"
"12206",11806538,215,-37.8262856877782,144.959279867297,"Southbank","Central & peaceful 2BR high rise",95,"Melbourne"
"12207",9096830,80,-37.7875574772131,144.969040561246,"Carlton North","Rathdowne Village beauty",NA,"Melbourne"
"12208",3566505,139,-37.8100349375871,144.967822541508,"Melbourne","Bright Apartment  in Prime Location",92,"Melbourne"
"12209",17755075,107,-37.8136118821228,144.984012425979,"East Melbourne","East Melbourne Deco Oasis WiFi walk to CBD, sports",NA,"Melbourne"
"12210",15820604,128,-37.8125323427063,144.970243414205,"Melbourne","【APC_B】Friendly City Break★2Bdr Apt + FREE WIFI★",87,"Melbourne"
"12211",16469389,180,-37.8138448995151,144.970355957401,"Melbourne","Paris end of Melbourne-2BDR heart of CBD Dreamhome",89,"Melbourne"
"12212",14561671,115,-37.8258520404905,144.965644923163,"Southbank","Modern 1BR Southbank apartment w/views",99,"Melbourne"
"12213",16019832,94,-37.803720304141,144.953610832543,"North Melbourne","Rooftop  with city views  + walking distance 2 CBD",NA,"Melbourne"
"12214",14872941,201,-37.819743341869,144.967659412283,"Melbourne ","Beautiful apartment in epic location!",97,"Melbourne"
"12215",15102310,168,-37.8198079412802,144.957361027445,"Melbourne","Flinders St Modern Apartment - Amazing Views",98,"Melbourne"
"12216",4583745,250,-37.798408583396,144.969043204884,"Carlton","Experience Australia's Little Italy",88,"Melbourne"
"12217",6055987,160,-37.8174208399633,144.970630709631,"Melbourne","Melbourne Soul CBD 1 bed/1 bath",100,"Melbourne"
"12218",10285308,110,-37.8261765522095,144.964082275333,"Southbank","Southbank Living with a View",93,"Melbourne"
"12219",4387065,59,-37.795634367743,144.957257534542,"Parkville","Quiet Victorian living",95,"Melbourne"
"12220",16060651,149,-37.8126520934739,144.99026708258,"East Melbourne","EAST MELBOURNE GEM with carpark and wi-fi included",100,"Melbourne"
"12221",17101025,180,-37.813761879958,144.952797084128,"墨尔本","Perfect located apartment",100,"Melbourne"
"12222",1798355,201,-37.8058550850968,144.967961040819,"Melbourne","2 Bedroom Apt Melbourne City WiFi",88,"Melbourne"
"12223",4485335,201,-37.8120268273249,144.938364370083,"Docklands","Location, quality and comfort (A)",97,"Melbourne"
"12224",16978547,35,-37.813677099309,144.970267084725,"Melbourne","Share room MEL CBC - Female Only",96,"Melbourne"
"12225",13594803,48,-37.8192529322067,144.956901964216,"Melbourne","Fully Furnished Flinders Lane King Sized Apartment",NA,"Melbourne"
"12226",11956382,52,-37.8052357418306,144.947488229307,"West Melbourne","Spacious room in house near CBD",97,"Melbourne"
"12227",4288651,79,-37.806432947942,144.96728963165,"Carlton","Room in Heritage Building ",80,"Melbourne"
"12228",10285181,85,-37.8200608958692,144.956882268876,"Melbourne","Affordable Central Studio",95,"Melbourne"
"12229",5107774,90,-37.8127720099644,144.969550143113,"Melbourne","Room in a modern CBD apartment",NA,"Melbourne"
"12230",7827506,110,-37.82194740405,144.951280995918,"Docklands","Inner City 2 bedroom 2 bathroom",NA,"Melbourne"
"12231",16150530,159,-37.8155676627077,144.953261792625,"Melbourne","Signature' Nest-apartments bay view",98,"Melbourne"
"12232",12512063,125,-37.814762390699,144.954118229965,"Melbourne","The Bayview 1 bd apt + fireworks in Melbourne CBD",93,"Melbourne"
"12233",17835825,48,-37.8039480234289,144.945853245073,"North Melbourne","Little House in North Melbourne",NA,"Melbourne"
"12234",13789972,155,-37.8283334457182,144.969167796443,"Southbank","Southbank - Modern Apartment",83,"Melbourne"
"12235",12365598,350,-37.823452297573,144.961978333569,"Southbank","Luxury 3 bedroom with great view",99,"Melbourne"
"12236",9780314,225,-37.8191945684128,144.959140455498,"Melbourne","Melb CBD Apartment with balcony",87,"Melbourne"
"12237",6056470,121,-37.8189926659032,144.956485910814,"Melbourne","A Spacious Central Location",87,"Melbourne"
"12238",15919556,160,-37.81592736429,144.953498736783,"Melbourne","The Westside 2 bd 2 bath luxe apt in Melb CBD",NA,"Melbourne"
"12239",5499316,140,-37.8134238826564,144.953201900759,"Melbourne","Breathtaking views, Great location",98,"Melbourne"
"12240",9660808,159,-37.8148723164026,144.953442137424,"Melbourne","The Elegancy 2 Bedroom apartment in Melbourne CBD",93,"Melbourne"
"12241",14543270,55,-37.8154801061984,144.954611269134,"Melbourne","Spacious, Central Location, Private Room 5",93,"Melbourne"
"12242",14903714,26,-37.8097446346577,144.958675791628,"Melbourne","Discovery Melbourne Mixed Dorm #26",40,"Melbourne"
"12243",14056514,130,-37.81829167398,144.94848963219,"Docklands","Cozy bedroom in Beautiful Docklands :)",NA,"Melbourne"
"12244",10086756,181,-37.8251429388142,144.965261594379,"Southbank","Melbourne Luxury Oasis Ground Floor",89,"Melbourne"
"12245",15208847,100,-37.8210695160743,144.962507991549,"Southbank, Victoria, AU","Walk to CBD",100,"Melbourne"
"12246",17721678,115,-37.8276031206897,144.959626945039,"Southbank","Melbourne CBD apartment opposite crown casino",NA,"Melbourne"
"12247",14903622,26,-37.8093060482441,144.958403217351,"Melbourne","Discovery Melbourne Mixed Dorm #25",80,"Melbourne"
"12248",4157720,140,-37.8214392460079,144.957202347923,"Melbourne","Melbourne CBD studio",94,"Melbourne"
"12249",6615316,140,-37.8029596686046,144.958853556032,"Melbourne","Comfortable, convenient & secure apartment in CBD",100,"Melbourne"
"12250",4944134,66,-37.7976682057882,144.969193992278,"Carlton","Perfect Melbourne Location  Carlton",94,"Melbourne"
"12251",7502619,650,-37.8178977940623,144.978976731088,"East Melbourne","Tennis and MCG  Sub -Penthouse",NA,"Melbourne"
"12252",17950992,125,-37.815756806372,144.953197161467,"Melbourne","Morden Apa/ Swimming Pool /Gym/CBD",NA,"Melbourne"
"12253",9890065,132,-37.8115014933218,144.960825078486,"Melbourne","Cozy and Convenient Apt + Free WiFi",95,"Melbourne"
"12254",17950968,139,-37.8162017547894,144.952390627676,"Melbourne","2 bedroom - Serenity at 41 Melbourne CBD ;-)",NA,"Melbourne"
"12255",2615522,160,-37.8007725351272,144.964648221991,"Carlton","Large elegant 2BR CBD family home",93,"Melbourne"
"12256",11364589,56,-37.8183385852429,144.955156532655,"Melbourne","What a good apartment in CBD",93,"Melbourne"
"12257",15329208,94,-37.812230883418,144.968195654981,"Melbourne","【APC_B】BEST Location in CBD★1Bdr Apt + FREE WIFI★",93,"Melbourne"
"12258",10217388,250,-37.8163273413125,144.954206657254,"Melbourne","2BR CBD Apartment Pool Gym Balcony",90,"Melbourne"
"12259",6219694,80,-37.7958149221238,144.93210131324,"Kensington","City views  brand new private room",92,"Melbourne"
"12260",12347299,121,-37.8245933271387,144.964199237131,"Southbank","Cosy, private room close to Melbourne CBD",96,"Melbourne"
"12261",16443277,45,-37.8106244317016,144.957762864596,"Melbourne","Melbourne CBD Lovely Place！！！",NA,"Melbourne"
"12262",16279418,215,-37.811896748396,144.963770396757,"Melbourne","Heart of CBD! 2 bedrm apt!",91,"Melbourne"
"12263",10774385,149,-37.801147894425,144.963535147241,"Carlton","two bedroom next to uni Melb",NA,"Melbourne"
"12264",13068113,149,-37.8176020009982,144.954650382826,"Melbourne","Great CBD living (4)",86,"Melbourne"
"12265",15132513,126,-37.7999697017317,144.947156214193,"North Melbourne","4 Week Days' Stay on a North Melbourne Budget",100,"Melbourne"
"12266",13264712,136,-37.8125296865077,144.967738614563,"Melbourne","Ariadne: Stylish City Apartment",97,"Melbourne"
"12267",13035332,180,-37.8141908640755,144.952662803054,"Melbourne","Modern apartment living in the Heart of the City",94,"Melbourne"
"12268",16246594,80,-37.8341924645414,144.983067123811,"South Yarra","Backpackers Heaven in South Yarra",NA,"Melbourne"
"12269",2680610,148,-37.8068603340846,144.951324604667,"North Melbourne","Stylish Apartment with City Views!",95,"Melbourne"
"12270",9496330,195,-37.8144375359091,144.95244925826,"Melbourne","MD2-SPACIOUS 2BR/2BTH CORNER APT+SEAVIEW+NETFLIX!",97,"Melbourne"
"12271",10970881,119,-37.8040191886027,144.956134921035,"North Melbourne","Modern, Stylish Studio Apartments",82,"Melbourne"
"12272",17518892,45,-37.7947742410932,144.91916248305,"Kensington","Double room in Kensington, Melbourne",NA,"Melbourne"
"12273",7890692,48,-37.8060956065602,144.949827876051,"North Melbourne","Modest & comfy renovated Victorian",86,"Melbourne"
"12274",13199088,125,-37.8195893710662,144.957208917386,"Melbourne","èL Godiva in Melbourne's CBD",95,"Melbourne"
"12275",16640772,148,-37.8048962285143,144.954485410785,"North Melbourne","apartment with city view and access to free tram",98,"Melbourne"
"12276",13789943,201,-37.8103738141665,144.960808946085,"Melbourne","Fantastic 2B Apartment_Melbourne City_Free WiFi",91,"Melbourne"
"12277",1764062,305,-37.8230561496291,144.961165614946,"Southbank","Gem Apartments Freshwater Deluxe! ",94,"Melbourne"
"12278",10061126,98,-37.8163592109946,144.953410113237,"Melbourne","Level 28th floor Super Lucky ✌ Melb CBD + WiFi",97,"Melbourne"
"12279",9005637,66,-37.8072411994334,144.960612780749,"Melbourne","Cozy Room in Great Central Location",81,"Melbourne"
"12280",9136702,299,-37.8238479013926,144.943101303797,"Melbourne, Docklands","Nautical Bed & Breakfast Melbourne",100,"Melbourne"
"12281",3303970,109,-37.8154886418929,144.970034792386,"Melbourne","Heart of Melbourne=NewCosyPerfect2!",96,"Melbourne"
"12282",1697412,119,-37.8077186887782,144.967134520695,"Melbourne","Melbourne CBD - Gordon House",91,"Melbourne"
"12283",14902956,100,-37.8159377768314,144.95340665451,"Melbourne","On Top of the World 1BD Melb CBD",92,"Melbourne"
"12284",11429372,66,-37.8098256352809,144.961314371876,"Melbourne","Sleep Amongst the Clouds",97,"Melbourne"
"12285",10413755,41,-37.8001255191382,144.96558901059,"Carlton","Short Term Single Room - Carlton",NA,"Melbourne"
"12286",9496178,100,-37.8179098891293,144.965526418921,"Melbourne","Perfect Location",98,"Melbourne"
"12287",16180721,350,-37.8045932427589,144.945430577678,"West Melbourne","Modern 4 bedroom apartment close to CBD",94,"Melbourne"
"12288",15132155,100,-37.8011798332907,144.964895730831,"Carlton","4 Week Days Stay on Swanston on a Budget",100,"Melbourne"
"12289",17884663,98,-37.8100649169947,144.960731904094,"Melbourne","Cosy Double Bedroom in the heart of Melbourne CBD",100,"Melbourne"
"12290",4619621,140,-37.8218177743185,144.955926160043,"Melbourne","CBD 1BD Great view♡Perfect location",90,"Melbourne"
"12291",16442845,135,-37.8226053295985,144.961951509399,"Southbank","Prima Pearl 1 bedroom apartment",NA,"Melbourne"
"12292",17163718,201,-37.8081560283694,144.965767161803,"Melbourne","Comfort Zone in Melbourne City 5",100,"Melbourne"
"12293",1926575,149,-37.8144945754011,144.947861627831,"Docklands","Royal Stays 1 Bdr Apt - City Views",88,"Melbourne"
"12294",15525290,62,-37.8161538490889,144.961124903479,"Melbourne","Spacious room in the heart of CBD",91,"Melbourne"
"12295",3900649,85,-37.8166214625472,144.977575301633,"East Melbourne","Great Room in Inner City Melbourne!",95,"Melbourne"
"12296",11658628,111,-37.7893626819902,144.931833405857,"Kensington","Light Filled Northfacing Kensington wCar Melbourne",100,"Melbourne"
"12297",17655986,125,-37.8021730637018,144.950103242174,"West Melbourne","Cosy and new, close to CBD",100,"Melbourne"
"12298",15629147,115,-37.8136263574097,144.939983419018,"Docklands","2 bed 2 bath @ Docklands",100,"Melbourne"
"12299",14903430,26,-37.8099452610343,144.958103946476,"Melbourne","Discovery Melbourne Mixed Dorm #22",80,"Melbourne"
"12300",7334024,142,-37.8284872798923,144.969983718359,"Southbank","Quiet, Modr 2 Br Apt  in Southbank",84,"Melbourne"
"12301",1009780,305,-37.8271814489642,144.957450377552,"Southbank","Gem Apartments- City 2 bed 2 bath ",NA,"Melbourne"
"12302",14903378,28,-37.8082100007621,144.959756691583,"Melbourne","Discovery Melbourne Mixed Dorm #21",NA,"Melbourne"
"12303",14903341,28,-37.8082386260656,144.958847855494,"Melbourne","Discovery Melbourne Mixed Dorm #20",40,"Melbourne"
"12304",911365,343,-37.801726637968,144.971558640055,"Carlton","Carlton Gardens House",94,"Melbourne"
"12305",14242135,100,-37.8225461555314,144.962190129137,"Southbank","Southbank",87,"Melbourne"
"12306",6481935,184,-37.8117677559115,144.968647807024,"Melbourne","StayCentral CBD Vistas rooftop pool city views",95,"Melbourne"
"12307",14247909,14,-37.8080843835291,144.961856956698,"Melbourne","Comfortable Sofa",100,"Melbourne"
"12308",12543974,45,-37.8064464240524,144.954632417765,"West Melbourne","Sunny Bedroom in North Melbourne",NA,"Melbourne"
"12309",1927123,250,-37.8201585810409,144.968065513385,"Southbank","Best View Apartment in Southbank - Free Parking",96,"Melbourne"
"12310",17262543,45,-37.8094111806038,144.959187692133,"Melbourne","Single Room in Modern Melbourne City Apartment",96,"Melbourne"
"12311",17655105,80,-37.8230214393562,144.950015104755,"Docklands","Comfy bedroom in city",85,"Melbourne"
"12312",16442676,149,-37.8150732751263,144.94763815765,"Docklands","Modern Docklands 1 bedroom apartment!",NA,"Melbourne"
"12313",12177541,100,-37.7980279927131,144.952922155698,"North Melbourne","studio with amazing view",NA,"Melbourne"
"12314",12117234,130,-37.8095295184377,144.968077625061,"Melbourne","Penthouse Master Bedroom w/ Ensuite",99,"Melbourne"
"12315",13853669,121,-37.7915897221388,144.934607041789,"Kensington","Self-contained Kensington Studio",100,"Melbourne"
"12316",6579697,201,-37.8155923139938,144.956910470957,"Melbourne","a  new luxury two bedroom",89,"Melbourne"
"12317",16355485,69,-37.8242830142669,144.967321114961,"Southbank","Melbourne Oasis on Southbank",95,"Melbourne"
"12318",11625339,169,-37.8249496773467,144.966491736545,"Southbank","Sturt - 2 Bdrm Apt *Parking*Gym*Pool*Wifi*Casino",98,"Melbourne"
"12319",7103392,180,-37.8109042553062,144.970306720552,"Melbourne","Melbourne CBD Apartment for Rent",77,"Melbourne"
"12320",17238385,499,-37.8170426069834,144.971244606118,"Melbourne","3 Bedroom Penthouse at Adina on Flinders",NA,"Melbourne"
"12321",15000431,185,-37.7990160219783,144.952908064295,"North Melbourne","Brand New Apt // Outstanding views",100,"Melbourne"
"12322",10838892,250,-37.8082078922389,144.954138651276,"West Melbourne","Beautiful 2BR Apartment next to Queen Vic Market",100,"Melbourne"
"12323",15917927,201,-37.8118664431189,144.970277893952,"Melbourne","Crossley Hotel - Huge CBD 1 Bedroom Apartment",NA,"Melbourne"
"12324",17392479,128,-37.8147838393388,144.938763159378,"Docklands","Cozy home in Docklands",80,"Melbourne"
"12325",8151884,279,-37.8201224774129,144.955200144352,"Melbourne","InnerCity 2br/2bath–Sleeps 4 (1907)",91,"Melbourne"
"12326",16524767,100,-37.8093223952644,144.957534000314,"Melbourne","2BD 1BTH Sensational Apt in Melbourne CBD",92,"Melbourne"
"12327",10576683,149,-37.8156681032561,144.953857245953,"Melbourne","CBD Charm - WiFi, Pool/Gym & Views!",98,"Melbourne"
"12328",13460274,90,-37.8257258399849,144.965524737956,"Southbank","Stunning Bedroom in Southbank",100,"Melbourne"
"12329",1915939,215,-37.8163330790212,144.965474023664,"Melbourne","Centre Melb CBD. Collins St. 2Bdrms",96,"Melbourne"
"12330",14346448,121,-37.8084261714275,144.959494490166,"Melbourne","Level 55 CBD 2bd apartment",96,"Melbourne"
"12331",13789385,168,-37.8022098258286,144.954697215193,"North Melbourne","Mel-Uni Village 3",98,"Melbourne"
"12332",14903483,26,-37.8082354216528,144.958169092188,"Melbourne","Discovery Melbourne Mixed Dorm #23",87,"Melbourne"
"12333",17000073,75,-37.814260432311,144.958340426038,"Melbourne","CBD Brand new Apartment/MasterRoom/RooftopSwimpool",100,"Melbourne"
"12334",16508532,79,-37.8120123683627,144.961115921727,"Melbourne","市中心带阳台独立卧室",NA,"Melbourne"
"12335",13253567,24,-37.8095847545504,144.975979784379,"East Melbourne","one bed available in a share room",80,"Melbourne"
"12336",15591020,100,-37.825876274909,144.961459718582,"Southbank","WOW VIEWS! HUGE 2bd luxury *WIFI PARKING POOL GYM",97,"Melbourne"
"12337",3991083,77,-37.8245190040707,144.961726160791,"Southbank","Homey ensuite room with pool & gym",96,"Melbourne"
"12338",5274547,110,-37.8118493368266,144.963381654184,"Melbourne","Modern chic CBD hideaway",90,"Melbourne"
"12339",4449831,94,-37.8192307804756,144.959573264317,"Melbourne","Historic CBD Ensuite Room in Terrace Appt",91,"Melbourne"
"12340",1500656,168,-37.8075122491947,144.962078960126,"Melbourne","City 2BR, Great View for 6p, carpark(need booking)",89,"Melbourne"
"12341",16470277,165,-37.8212451345511,144.960940575721,"Southbank","12th Floor Apartment Melbourne",NA,"Melbourne"
"12342",16262619,140,-37.8139843998338,144.95326196755,"Melbourne","Modern Melbourne Apartment with Pool and Gym",100,"Melbourne"
"12343",8446756,156,-37.8257722218287,144.962063879663,"Southbank","1 Bedroom Apartment",NA,"Melbourne"
"12344",3891969,100,-37.8414185366996,144.984813280649,"South Yarra","One Bedroom Apartment South Yarra",93,"Melbourne"
"12345",16507631,105,-37.8145033026196,144.953681580683,"Melbourne","The Citadel studio in Melbourne CBD -FREE TRAM",90,"Melbourne"
"12346",3629529,128,-37.8070734584911,144.954768962714,"North Melbourne","Comfort at the Victoria Market",96,"Melbourne"
"12347",5005743,69,-37.8237368511545,144.965712157562,"Southbank","Private room in City Oasis",89,"Melbourne"
"12348",12837290,295,-37.8134598142959,144.95711591673,"Melbourne","UrbanMinder @ The William",83,"Melbourne"
"12349",1892761,89,-37.8152849090742,144.938890123031,"Docklands","Amazing views of Melbourne",93,"Melbourne"
"12350",9654336,89,-37.8186881328286,144.966694559417,"Melbourne","Cosy & Central Melbourne CBD",89,"Melbourne"
"12351",16441717,60,-37.8034140784732,144.950661919602,"North Melbourne","【近市区、近墨大】 -- 闹中取静寻友善房客 拎包入住",93,"Melbourne"
"12352",11067769,127,-37.7984460139756,144.948182468276,"North Melbourne","Bright & spacious central base",NA,"Melbourne"
"12353",17719638,110,-37.8172477105543,144.966716327277,"Melbourne","TELLUS: CBD 1BR, WIFI, Modern Heritage Building",NA,"Melbourne"
"12354",4514082,165,-37.8151737209772,144.972100021552,"Melbourne","Laneway Art Apartment 2brm",99,"Melbourne"
"12355",17948995,109,-37.82245599309,144.964950756257,"Southbank","Perfect Location and Accomodation",NA,"Melbourne"
"12356",15651019,75,-37.8140970158141,144.953985610051,"Melbourne","NewlyBuilt apartment in the heart of Melbourne CBD",92,"Melbourne"
"12357",17392819,75,-37.8036466449238,144.958670631586,"Melbourne","Whole CBD apartment",100,"Melbourne"
"12358",15525024,128,-37.8140014745681,144.954621986909,"Melbourne","Stylish MelbCBD 2BR Wifi*Pool*Gym",97,"Melbourne"
"12359",13067433,149,-37.818822178955,144.954915743168,"Melbourne","Melbourne CBD, Panoramic sky high",99,"Melbourne"
"12360",15367019,73,-37.815244802337,144.948890976906,"Docklands","Nice Room next to Etihad Stadium",94,"Melbourne"
"12361",11756644,385,-37.8260684007051,144.955305419408,"Southbank","Exclusive Stays - The Centurion",95,"Melbourne"
"12362",11625571,430,-37.8049145081693,144.951160463366,"North Melbourne","Beautiful North Melbourne Townhouse",NA,"Melbourne"
"12363",9829220,69,-37.8241681761605,144.961935810683,"Southbank","17th Floor Apartement in the Heart of Southbank!",100,"Melbourne"
"12364",4777022,153,-37.8200313726331,144.968668697268,"Southbank","Great Location 2rms/2bath wholeApts",91,"Melbourne"
